commune,organisme_mairie,email_mairie,adresse_mairie,code_postal_mairie,ville_mairie,site_mairie,nb_dae,nb_dae_en_service,nb_dae_hors_service,nb_dae_24_7,nb_dae_accessibles_public,nb_dae_exterieur,nb_dae_interieur,types_dae,horaires_declares,notes_accessibilite,adresses_exemples,score_besoin,priorite_besoin,points_attention
Saint-Georges-du-Vièvre,Mairie - Saint-Georges-du-Vièvre,mairie.saintgeorgesduvievre@wanadoo.fr,Place de la Mairie,27450,Saint-Georges-du-Vièvre,https://lannuaire.service-public.gouv.fr/normandie/eure/f0de7fc3-1acc-4f92-8dab-2317859dc45e,4,4,0,1,0,1,3,inconnu:4,"7j/7 / 24h/24:1 | lundi, mardi, mercredi, jeudi, vendredi, samedi / heures ouvrables:1 | lundi, mardi, mercredi, jeudi, vendredi / heures ouvrables:1",Façade de la mairie - 7j/7 24h/24:1 | accueil - L au V 8h/19h S 8h/12h:1 | Entrée - L au V 9h/12h30 13h30/17h30:1,Mairie de Saint Georges du Vievre - 2 place de la Mairie - Mairie - 2 place de la Mairie | SISA Lieuvin Pays d'Auge - 611 route de Lieurey - accueil - 611 route de Lieurey | CC Lieuvin Pays d'Auge -  Rue du Docteur Duclos - Entrée - 19 Rue du Docteur Duclos | CC Lieuvin Pays d'Auge -  Route de Noards - Gymnase - 250 Route de Noards,15,faible,accessibilité publique non visible
Saint-Pierre-de-Bailleul,Mairie - Saint-Pierre-de-Bailleul,mairie.bailleul@wanadoo.fr,5 place de la Grâce,27920,Saint-Pierre-de-Bailleul,https://lannuaire.service-public.gouv.fr/normandie/eure/ebc4d79c-b23f-43f8-9682-17df64d587fa,3,3,0,2,0,2,1,inconnu:3,7j/7 / 24h/24:2 | événements / heures ouvrables:1,Infirmerie - Selon évènements:1 | Sur un poteau EDF face au numero 3 - 7j/7 24h/24:1 | place à côté du plan commune - 7j/7 24h/24:1,Mairie de Saint Pierre de Bailleul -  Rue Georges Vimont - Stade - Rue Georges Vimont | Mairie de Saint Pierre de Bailleul -  Rue des Vignes - Sur un poteau EDF face au numero 3 - 3 Rue des Vignes | Mairie de Saint Pierre de Bailleul - 5 place de la Grace - Hameau Grace - 5 place de la Grace,15,faible,accessibilité publique non visible
Saint-Pierre-la-Garenne,Mairie - Saint-Pierre-la-Garenne,mairie-st-pierre-garenne@orange.fr,98 route départementale 15,27600,Saint-Pierre-la-Garenne,https://lannuaire.service-public.gouv.fr/normandie/eure/939615b7-204e-4e21-8d77-3ec070a220e2,3,3,0,1,0,1,2,inconnu:3,7j/7 / heures ouvrables:1 | 7j/7 / 24h/24:1 | non renseigné / heures ouvrables:1,Dans l’enceinte de la salle des fêtes sur le bâtiment de la bibliothèque communale - 7j/7 8h/21h:1 | A la Mairie - 7J/7 24h/24:1,Mairie de Saint Pierre La Garenne - 2 rue des Farguettes - Salle des fêtes - 2 rue des Farguettes | Mairie de Saint Pierre La Garenne - 98 route Nationale 15 - A la Mairie - 98 route Nationale 15 | CHAUDRONNERIE SERRURERIE TUYAUTERIE EURE - 64 RUE DU FOND DU VAL,15,faible,accessibilité publique non visible
Sainte-Opportune-la-Mare,Mairie - Sainte-Opportune-la-Mare,steopportunelamare@wanadoo.fr,21 allée des Pommiers,27680,Sainte-Opportune-la-Mare,https://lannuaire.service-public.gouv.fr/normandie/eure/c1ec2eaf-67ff-439e-bc3c-b71c3263a4a4,6,6,0,1,0,1,5,inconnu:6,"non renseigné / heures ouvrables:4 | 7j/7 / 24h/24:1 | lundi, mardi, mercredi, jeudi, vendredi / heures ouvrables:1",Sous le porche - 7j/7 24h/24:1 | ARM EXT : 2306S390:1,Mairie Sainte Opportune la Mare - 21 allée des pommiers - Mairie - 21 allée des pommiers | ASSOCIATION SYNDICALE LIBRE DU DOMAINE DE LA BUQUE - 101 Chemin de la Buquetterie | AMBULANCES DE LA SEINE - 88 PL DE LA MAIRIE | AMBULANCES DE LA SEINE - 88 PL DE LA MAIRIE | AMBULANCES DE LA SEINE - 88 PL DE LA MAIRIE,15,faible,accessibilité publique non visible
Sylvains-lès-Moulins,Mairie - Sylvains-lès-Moulins,mairie.sylvains-les-moulins@wanadoo.fr,2 rue des Écoles,27240,Sylvains-lès-Moulins,https://lannuaire.service-public.gouv.fr/normandie/eure/a8c228be-94ea-4ddf-b08f-33c6a44da83b,3,3,0,2,0,2,1,inconnu:3,"7j/7 / 24h/24:2 | lundi, mardi, mercredi, jeudi, vendredi / heures ouvrables:1",,DAE SALLES DES FETES - 14 RUE DE L'EPINETTE | DAE MAIRIE SYLVAINS LES MOULINS - 2 RUE DES ECOLES | DAE ECOLE DE SYLVAINS LES MOULINS - 2 RUE DES ECOLES,15,faible,accessibilité publique non visible
Toutainville,Mairie - Toutainville,commune.toutainville@orange.fr,2 rue Maurice-Rabasse,27500,Toutainville,https://lannuaire.service-public.gouv.fr/normandie/eure/19311a17-7676-4bb7-b3f9-35f459de7c8a,4,4,0,3,0,3,1,inconnu:4,"7j/7 / 24h/24:3 | lundi, mardi, mercredi, jeudi, vendredi, samedi, dimanche, 7j/7, jours fériés, événements / heures ouvrables:1",Bâtiment logistique golf - 7j/7 24h/24:1 | Bureau:1 | Façade salle polyvalente - 7j/7 24h/24:1,CC Pont-Audemer / Val de Risle - 19 route des Etangs - Camping de Pont-Audemer - 19 route des Etangs | CLA250620492 - 1432 Route des Étangs | Mairie de Toutainville - 6 Chemin de la Fiere - Salle des fêtes - 6 Chemin de la Fiere | Mairie de Toutainville - 3 rue Maurice Rabasse - Façade de la mairie - 3 rue Maurice Rabasse,15,faible,accessibilité publique non visible
Mesnils-sur-Iton,Mairie - Mesnils-sur-Iton,contact@mesnils-sur-iton.fr,Damville 51 rue Sylvain-Lagescarde,27240,Mesnils-sur-Iton,https://lannuaire.service-public.gouv.fr/normandie/eure/9a1b574b-89d0-467a-81f5-c299c5e0be26,33,32,1,17,2,15,18,inconnu:33,"7j/7 / 24h/24:17 | lundi, mardi, mercredi, jeudi, vendredi / heures ouvrables:10 | non renseigné / heures ouvrables:2",acceuil:3 | L APPAREIL SE SITUE A L USINE:1 | A l'arrière du bâtiment au dessus de la chute d'eau du Moulin - 7j/7 24h/24:1,DAE Mairie de Roman blandey - 5 Chemin de Nonancourt | DAE Mairie de Gouville - 6 Route de la Mairie | DAE CHOCOLATERIE CLUIZEL - AVENUE DE CONCHES | DAE Mairie Le Sacq - 2 Rue de la Chapelle | DAE Mairie de Grandvilliers - 6 Route de Nonancourt (Grandvilliers),10,faible,au moins un DAE hors service
Alizay,Mairie - Alizay,contact@alizay.fr,99 rue de l'Andelle,27460,Alizay,https://lannuaire.service-public.gouv.fr/normandie/eure/0967671c-d5e4-4cde-bbef-19ebb125d36b,11,11,0,2,2,3,8,inconnu:11,7j/7 / 24h/24:2 | non renseigné / heures ouvrables:2 | lundi / heures ouvrables:1,dans le hall à gauche entre les vestiaires:1 | Façade - 7j/7 24h/24:1 | Couloir principal - Selon activités Gymnase:1,DAE DU GYMNASE STADE COMPLEXE SPORTIF - 7 rue de l'église | Mairie d’Alizay -  Place de la Résistance - Bibliothèque - 2 Place de la Résistance | Mairie d’Alizay - 76 rue de l'Eglise - Gymnase - 76 rue de l'Eglise | Mairie d’Alizay - 46 rue des Forières - Ecole - 46 rue des Forières | Mairie d’Alizay -  D508 - Route du Manoir - Complexe Sportif - D508 - Route du Manoir,0,faible,
Amfreville-sur-Iton,Mairie - Amfreville-sur-Iton,secretariat@mairie-amfreville-sur-iton.fr,1 route d'Évreux,27400,Amfreville-sur-Iton,https://lannuaire.service-public.gouv.fr/normandie/eure/6cc987bb-ba3e-44ec-b7b4-6bd781058df6,4,4,0,3,2,3,1,inconnu:4,7j/7 / 24h/24:3 | non renseigné / heures ouvrables:1,24/24:1 | Accès sur le mur du transformateur:1 | Accès sur le mur de la salle des Charitons à proximité de l'église:1,LES P'TITS SABOTS - 50 - 52 RTE DE LOUVIERS | Salle d'activités (Façade entrée) - 10 Route d’Evreux | DAE LA MARE HERMIER - 3 Rue de la Métairie | DAE CHARITONS - 3 Rue de l’Eglise,0,faible,
Angerville-la-Campagne,Mairie - Angerville-la-Campagne,angerville27mairie@wanadoo.fr,16 rue de la Ferme,27930,Angerville-la-Campagne,https://lannuaire.service-public.gouv.fr/normandie/eure/be9083dc-c045-4c82-9f70-1ff670aeabe8,6,6,0,2,1,2,4,inconnu:6,"lundi / heures ouvrables:2 | lundi, mardi, mercredi, jeudi, vendredi / heures ouvrables:1 | lundi, mardi, mercredi, jeudi, vendredi, samedi, dimanche, 7j/7, jours fériés, événements / 24h/24:1",Dans la salle:1 | Tél. Mairie : 02 32 28 21 74:1 | meuble à droite de la porte d'entrée - tiroir du bas droite:1,DAE DE LA SALLE DES FÊTES D'ANGERVILLE LA CGNE - 9 Rue de la Ferme | DAE MAIRIE DE ANGERVILLE LA CAMPAGNE - 9 Rue de la Ferme | DAE EVREUX BOIS - route de damville | CLA230808949 - 2 Rue du Bois de la Lune | GRP SCOLAIRE ALPHONSE COSME - 8 Rue de la Fosse au Bossu,0,faible,
Bernay,Mairie - Bernay,mairie@bernay27.fr,Place Gustave-Héon,27307,Bernay Cedex,https://lannuaire.service-public.gouv.fr/normandie/eure/f42495a7-4bbf-4e22-8358-6fef4e3a25ed,61,61,0,2,7,1,60,inconnu:61,"lundi, mardi, mercredi, jeudi, vendredi / heures ouvrables:48 | non renseigné / heures ouvrables:4 | lundi, mardi, mercredi, jeudi, vendredi, samedi / heures ouvrables:3",a l entrée du magasin:1 | Salle de Dispatching - L au V 07h00 à 14h00:1 | Infirmerie - L au J 7h15/11h45 12h45/17h V 7h15/12h:1,"DAE de la sous-préfecture de Bernay - 10 bis rue Alexandre | GIFI BERNAY - 16 LIEU DIT ""RTE DE BROGLIE"" | Cerballiance Normandie Est - 17 rue Thiers - Salle de Dispatching - 17 rue Thiers | VILLE DE BERNAY-MAISON DE QUARTIER DU BOURG LE COMTE - 22 RUE ALFRED SISLEY | VILLE DE BERNAY-MAISON DE QUARTIER DU STADE - 12 AVENUE DE L'EUROPE",0,faible,
Beuzeville,Mairie - Beuzeville,mairie@beuzeville.fr,Place du Général-de-Gaulle,27210,Beuzeville,https://lannuaire.service-public.gouv.fr/normandie/eure/d47ed7fd-b3a6-4d37-95a6-d194c1f902f5,29,29,0,2,9,6,23,inconnu:29,"lundi, mardi, mercredi, jeudi, vendredi / heures ouvrables:8 | 7j/7 / heures ouvrables:5 | événements / heures ouvrables:5","A l'accueil de notre établissement, à droite en entrant.:1 | dans le local gardien de la déchèterie face à la porte:1 | Au relais assistantes maternelles au RDC:1",DAE de la CCPHB - 595 Chemin de la Carrellerie | DAE de la déchèterie de Beuzeville - 94 94 Rue Constant Fouché 27210 Beuzeville | DAE Abord'âge - 177 Rue Louis Pasteur | DAE Gymnase CCPHB - 595 Rue Pierre Mendès France | Sarl Banic -  ZA de la Carrelerie - Sarl Banic - Transport Nicolle - 30 ZA de la Carrelerie,0,faible,
Boulleville,Mairie - Boulleville,mairie.boulleville@gmail.com,1149 route de Honfleur,27210,Boulleville,https://lannuaire.service-public.gouv.fr/normandie/eure/241900f8-4f7d-4107-8be6-6a66581c097b,7,7,0,2,5,3,4,inconnu:7,"7j/7 / 24h/24:2 | lundi, mardi, mercredi, jeudi, vendredi, dimanche / 24h/24:2 | non renseigné / non renseigné:1",Façade - 7j/7 24h/24:2 | Usine - L au J 5h/21h - V 5h/15h hors vacances scolaires:1 | à l'accueil prendre à dte passer porte en verre au bout du couloir dernière porte sur la ghe avant atelier DAE à ghe de la porte accroché au mur:1,BOULLEVILLE 1-Maison des associations - 46 Maison des Associations | Protac Ouest - 45 rue de La Bruyère - La Cour Martin - 45 rue de La Bruyère | PowerHearthG5 - 37 avenue alain gossuin | Mairie de Boulleville -  Départementale 180 - Maison des Associations - 1149 Départementale 180 | Normabaie Production - 202 rue André Noël - ZA du Moulin à Vent - 202 rue André Noël,0,faible,
Bourneville-Sainte-Croix,Mairie - Bourneville-Sainte-Croix,mairie@bourneville-sainte-croix.fr,1 place de la Mairie,27500,Bourneville-Sainte-Croix,https://lannuaire.service-public.gouv.fr/normandie/eure/1cdc32ca-f451-4081-85dc-476515bd6f3c,6,6,0,4,1,4,2,inconnu:6,"7j/7 / 24h/24:4 | lundi, mardi, mercredi, jeudi, vendredi / heures ouvrables:1 | lundi, vendredi, mardi, mercredi, jeudi / heures ouvrables:1",sur la façade du vestiaire - 7j/7 24h/24:1 | sur la façade de la pharmacie - 7j/7 24h/24:1 | Mur mairie de saint croix sur aizier - 7j/7 24h/24:1,Mairie de Bourneville Sainte Croix - 608 route du Stade - Stade de Football - 608 route du Stade | Mairie de Bourneville Sainte Croix - 47 grande Rue - sur la façade de la pharmacie - 47 grande Rue | Mairie de Bourneville Sainte Croix - 26 chemin de la Mairie - Mairie de Ste Croix sur  Aizier - 26 chemin de la Mairie | Mairie de Bourneville Sainte Croix - 8 route de Routot - Ecole Primaire - 8 route de Routot | Sisa Medisante Bourneville - 1 bis rue des Jardins - Secrétariat - 1 bis rue des Jardins,0,faible,
Caumont,Mairie - Caumont,commune@caumont-normandie.fr,1 place Jacques-de-Colombel,27310,Caumont,https://lannuaire.service-public.gouv.fr/normandie/eure/e02f5f8c-2a61-4fdf-8a68-177030d42441,3,3,0,3,3,3,0,inconnu:3,7j/7 / 24h/24:3,,Mairie de Caumont | Salle polyvalente de Caumont - 3 Rue des 3 Epines | Quai de seine Caumont - 58 Quai de Seine,0,faible,
Charleval,Mairie - Charleval,mairie@charleval.net,Place Général-de-Gaulle,27380,Charleval,https://lannuaire.service-public.gouv.fr/normandie/eure/2fdab848-f18a-4e7c-8d1a-a78ebaa21f02,12,12,0,1,4,2,10,inconnu:12,"non renseigné / non renseigné:4 | lundi, mardi, mercredi, jeudi, vendredi / heures ouvrables:4 | 7j/7 / 24h/24:1",Stade de foot Charleval - 7j/7 24h/24:1 | Dans le hall d 'entrée à droite derrière les boîtes aux lettres - L au J 8h30/12h30 13h30/17h30 V 8h30/12h30 13h30/16h30:1 | Maison de la santé dans le Hall - L au S 8h30/19h:1,DAE de la Place de la Mairie - 1 place du général de gaulle | DAE de la Salle Charles IX - 67 Grande rue | DAE du stade de Charleval - 13 route des Perriers | CC Lyons Andelle - 1 bis route de Perriers - Stade de foot Charleval - 1 bis route de Perriers | CC Lyons Andelle - 11 rue Martin Liesse - ZAE La Vente Cartier - 11 rue Martin Liesse,0,faible,
Conches-en-Ouche,Mairie - Conches-en-Ouche,accueil@conchesenouche.com,Impasse de l'Hôtel-de-Ville,27190,Conches-en-Ouche,https://lannuaire.service-public.gouv.fr/normandie/eure/117c625b-9d7a-45f5-b6be-0f47e126f780,40,40,0,1,15,0,40,inconnu:40,"événements / heures ouvrables:13 | lundi, mardi, mercredi, jeudi, vendredi / heures ouvrables:11 | non renseigné / heures ouvrables:4","Hall, derrière la caisse - selon évènements L au S 10h/12h 14h/17h30:1 | Tout de suite à droite de la porte d'entrée - selon évènements:1 | Derrière la 1ere porte à gauche en haut des escaliers - L V 9h/12h:1","3612 - 22 22 Rue du Neubourg 27190 Conches-en-Ouche | Mairie de Conches en Ouche - 14 Rue Jacques Villon - Hall, derrière la caisse - 14 Rue Jacques Villon | Mairie de Conches en Ouche - 14 rue Jacques Villon - Tout de suite à droite de la porte d'entrée - 14 rue Jacques Villon | Mairie de Conches en Ouche -  Avenue des Promenades - Croix Rouge - Avenue des Promenades | Mairie de Conches en Ouche -  Rue George Clemenceau - Au fond de la salle à cote de la cuisine - 43 Rue George Clemenceau",0,faible,
Cormeilles,Mairie - Cormeilles,mairie@cormeillesenauge.com,24 bis rue de l'Abbaye,27260,Cormeilles,https://lannuaire.service-public.gouv.fr/normandie/eure/6915ef7e-9d88-4d9c-b4c7-42b96153d0a2,7,7,0,2,1,2,5,inconnu:7,7j/7 / heures ouvrables:3 | 7j/7 / 24h/24:2 | lundi / heures ouvrables:1,Dans le hall d'entrée du gymnase.:1 | Entrée du Four à Chaux - Selon horaires d'ouverture du parc:1 | Gymnase - Selon utilisation de la salle:1,DAE-MAIRIE - 24 bis rue de l'abbaye | DAE-THEATRE - 5 bis place du théâtre | DAE du gymnase Cormeilles - 69 Rue Paul Mare | CC Lieuvin Pays d'Auge -  Rue Sainte Croix - Passage près de l'église - 97 Rue Sainte Croix | CC Lieuvin Pays d'Auge -  Rue Paul Mare - Gymnase - 67 Rue Paul Mare,0,faible,
Courcelles-sur-Seine,Mairie - Courcelles-sur-Seine,mairie.courcelles@wanadoo.fr,Place de la Mairie,27940,Courcelles-sur-Seine,https://lannuaire.service-public.gouv.fr/normandie/eure/86911791-f573-4664-a51a-d8a98357e87d,5,5,0,2,1,3,2,inconnu:5,"7j/7 / 24h/24:2 | lundi, mardi, mercredi, jeudi, vendredi / heures ouvrables:2 | événements / heures ouvrables:1","Vestiaire arbitre - Selon évènements:1 | Place de la mairie devant la salle des fêtes - 7j/7 24h/24:1 | Hall d'entrée, accueil - L Ma 8h30-12h30/13h30-19h30 Me V 8h30-12h30/13h30-17h30 J 8h30-12h30/13h30-18h:1",Mairie de Courcelles sur Seine -  Impasse Michel Lapôtre - Stade de La Courcelle - 10 Impasse Michel Lapôtre | Mairie de Courcelles sur Seine -  Place de la Mairie - Place de la mairie devant la salle des fêtes - 3 Place de la Mairie | Mairie de Courcelles sur Seine - 2 rue du château d'eau - centre de santé communal - 2 rue du château d'eau | Mairie de Courcelles sur Seine -  Place de la Mairie - Salle des mariages - 1 Place de la Mairie | Mairie de Courcelles sur Seine -  Route des Champs - Clôture du centre de Loisirs - 12 Route des Champs,0,faible,
Criquebeuf-sur-Seine,Mairie - Criquebeuf-sur-Seine,mairie@criquebeuf-seine.fr,815 rue du Village,27340,Criquebeuf-sur-Seine,https://lannuaire.service-public.gouv.fr/normandie/eure/bd32e5e1-2ad1-4728-92aa-46c7762f1766,22,22,0,1,5,1,21,inconnu:22,"non renseigné / heures ouvrables:12 | lundi, mardi, mercredi, jeudi, vendredi / heures ouvrables:5 | lundi, mardi, mercredi, jeudi, vendredi, samedi / heures ouvrables:1",A l'entrée sur le site vous présenter au poste de garde - Plateforme logistique portant la mention ID LOGISTICS:1 | Vous présenter au poste de garde du site. Plateforme Logistique portant la mention ID LOGISTICS.:1 | Vous présenter au poste de garde. Plateforme Logistique portant la mention ID LOGISTICS:1,DAE1 _ID Logistics_Criquebeuf - ZAC du bosc Hetrel | DAE2-ID Logistics-Criquebeuf - ZAC du bosc Hétrel | DAE3-ID Logistics-Criquebeuf - ZAC du Bosc Hétrel | FRED PA-1 ENTIEREMENT AUTOMATIQUE - 930 ZA DU BOSH HETREL | Mairie de Criquebeuf sur Seine - 815 rue Village - Salle des fêtes - 815 rue Village,0,faible,
Gaillon,Mairie - Gaillon,accueil@ville-gaillon.fr,2 rue du Général-de-Gaulle,27600,Gaillon,https://lannuaire.service-public.gouv.fr/normandie/eure/622b4568-5ae2-455b-9eb3-9d4c6fa8ac63,34,34,0,5,12,9,25,inconnu:34,"lundi, mardi, mercredi, jeudi, vendredi / heures ouvrables:5 | lundi, mardi, jeudi, vendredi / heures ouvrables:5 | 7j/7 / 24h/24:4",Hall d'entrée rez de chaussée.Ouvert aussi le samedi et dimanche aux manifestations sportives:1 | TEL : 0562285189:1 | Entrée principale - DAE non accessible - En résidence privée -:1,DAE DU GYMNASE MALRAUX - 21 avenue François Mitterand | DAE de la Piscine AQUAVAL - 12 12 Place Aristide Briand 27600 Gaillon | Mairie de Gaillon -  Rue du Printemps de Prague - Résidence Autonomie - 2b Rue du Printemps de Prague | Mairie de Gaillon -  Route de la Garenne - Stade Jean Rives - 17 Route de la Garenne | CA Seine Eure Agglomeration - 3 rue Roland Roche - Maison Médicale - 3 rue Roland Roche,0,faible,
Gisors,Mairie - Gisors,direction.generale@mairie-gisors.fr,Quai Fossé-aux-Tanneurs,27140,Gisors,https://lannuaire.service-public.gouv.fr/normandie/eure/b19e202f-da33-4a20-a999-1cd32e9891b0,49,49,0,1,17,1,48,inconnu:49,"lundi, mardi, mercredi, jeudi, vendredi / heures ouvrables:14 | non renseigné / heures ouvrables:11 | lundi / heures ouvrables:6","Dans le club house, dans le couloir des vestiaires.:2 | Dans le petit couloir tout de suite à droite en entrant dans l'hôtel de ville, sur la gauche.:2 | Couloir des vestiaires - Me S D selon évènements:2","GIFI GISORS - 1 LIEUDIT ""LES LONGUES RAIES"" | DAE Ballastières - 27 Rue des Étangs | DAE Mairie de Gisors - 22 Quai du Fossé aux Tanneurs | DAE-STPEE-Gisors - 13 Route de Paris | DAE Ballastières - 5000 Rue des Étangs",0,faible,
Grand-Bourgtheroulde,Mairie - Grand-Bourgtheroulde,contact@grand-bourgtheroulde.fr,Place Jacques-Rafin,27520,Grand-Bourgtheroulde,https://lannuaire.service-public.gouv.fr/normandie/eure/f64fa405-4b1e-4cb8-9043-b54311b22444,11,11,0,1,1,3,8,inconnu:11,"lundi / heures ouvrables:4 | lundi, mardi, mercredi, jeudi, vendredi / heures ouvrables:3 | 7j/7 / 24h/24:1",INTÉRIEUR SALLE DES FÊTES:1 | INTÉRIEUR SALLE DES FÊTES DU PERREY:1 | salle des profs:1,Salle des fêtes de Bourgtheroulde infreville - 283 rue d'Elbeuf | Salle des fêtes du Perrey - 31 rue de Thuit Hebert | Salle des fêtes de Bourgtheroulde infreville - 137 rue d'Elbeuf | Salle des fêtes du Perrey - 31 rue de Thuit Hebert | FRED PA-1 ENTIEREMENT AUTOMATIQUE - 88 rue de leglise,0,faible,
Guichainville,Mairie - Guichainville,mairie-guichainville@orange.fr,15 rue de la Dime,27930,Guichainville,https://lannuaire.service-public.gouv.fr/normandie/eure/19698704-28ed-4b44-8727-58443fb015e9,18,18,0,1,3,1,17,inconnu:18,"lundi, mardi, mercredi, jeudi, vendredi, samedi / heures ouvrables:6 | lundi, mardi, mercredi, jeudi, vendredi / heures ouvrables:6 | non renseigné / heures ouvrables:3",a l entrée du magasin:1 | A droite dans le hall d’entrée du pôle médical - L au V 8h/18h + samedi selon RDV:1 | proche wc:1,GIFI EVREUX - GUICHAINVILLE - 1 LE LONG BUISSON | GROUPAMA GUICHAINVILLE - 110 Rue Henri Farman | CLA214903135 - 2 Voie de la Garenne | Pole Medical - 540 rue Nungesser et Coli - A droite dans le hall d’entrée du pôle médical - 540 rue Nungesser et Coli | Evreux (Guichainville) / 301007364 - 350 Rue Nungesser et Coli,0,faible,
Igoville,Mairie - Igoville,mairie.igoville@orange.fr,16 rue de Lyons,27460,Igoville,https://lannuaire.service-public.gouv.fr/normandie/eure/908c97f3-5275-4a7b-9091-f51a6c59c812,6,6,0,1,6,1,5,inconnu:6,"lundi, mardi, mercredi, jeudi, vendredi / heures ouvrables:3 | lundi, mardi, mercredi, jeudi, vendredi, samedi / heures ouvrables:1 | 7j/7 / 24h/24:1",couloir mairie:1 | près de la cantine et du local foot:1 | a l'école primaire:1,Mairie d'Igoville - 16 rue de Lyons | Parc des Loisirs - 16 rue de Lyons | Ecoles d'Igoville - 2 rue des écoles | Crèche Les Cabrioles d'Igoville - 236 rue de la Ravine | Salle du Fort d'Igoville - 933 rue du fort,0,faible,
Ivry-la-Bataille,Mairie - Ivry-la-Bataille,mairie@ville-ivry-la-bataille.fr,17 boulevard de la Gare,27540,Ivry-la-Bataille,https://lannuaire.service-public.gouv.fr/normandie/eure/612c8639-4b82-4571-b1bb-991112042ed9,11,11,0,1,4,1,10,inconnu:11,"non renseigné / heures ouvrables:3 | lundi / heures ouvrables:1 | lundi, mardi, jeudi, vendredi, non renseigné / heures ouvrables, non renseigné:1","sous le préau, à gauche sur le mur:1 | Apres le SAS d'entrée a gauche.:1 | couloir mairie - L au V 14h/17h:1",DAE E LA SALLE DES FÊTES DES ASSOC ''DISTILLERIE'' - 17 boulevard de la gare | DAE Ecole Maternelle Pasteur - 1 Rue de la Buchaille | DAE Distillerie - 23 BOULEVARD DE LA GARE | DAE Mairie - 17 Boulevard de la Gare | FRED EASY - 44t Rue de Garennes,0,faible,
